جاڳي	VERB	جاڳ
جرڪي	VERB	جرڪو
جلدي	VERB	جلد
جهليو	VERB	جهل
جهلڪندي	VERB	جهلڪ
جهومندا	VERB	جهوم
جهونگاريندو	VERB	جهونگار
جهونگاريندي	VERB	جهونگار
جهونگارڻ	VERB	جهونگار
جهيلو	VERB	جهيلو
جهڪائڻ	VERB	جهڪاءِ
جهڪي	VERB	جهڪو
جوڙايل	VERB	جوڙاو
جوڙايو	VERB	جوڙا
جوڙيون	VERB	جوڙ
جيئاري	VERB	جيئاري
جيئندي	VERB	جيءُ
جِي	VERB	جِي
جڙڻ	VERB	جڙ
حوالي	VERB	حوالي
خريد	VERB	خريد
دانهيندي	VERB	دان
درج	VERB	درج
دفنائي	VERB	دفنائي
دهلجي	VERB	دهلج
ذميوارآهن	VERB	ذميوارآهن
رئڻ	VERB	رئڻ
رسائڻ	VERB	رساءِ
رسندو	VERB	رس
رلندو	VERB	رل
رنڱيل	VERB	رنڱ
رهنداسين	VERB	ره
رهو	VERB	ره
رهون	VERB	ره
رهيس	VERB	ره
رهيل	VERB	رهيو
رهڙي	VERB	رهڙو
رهڻو	VERB	رهڻ
روئڻ	VERB	روئڻ
روليون	VERB	رول
روڪيندو	VERB	روڪ
روڪيندي	VERB	روڪ
رُئان	VERB	رُئ
رُڌل	VERB	رُڌ
رڌل	VERB	رڌ
رڌيا	VERB	رڌ
رڌڻ	VERB	رڌ
رک	VERB	رک
رکندس	VERB	رک
رکندو	VERB	رک
رکنديون	VERB	رک
رکون	VERB	رک
رکيائينس	VERB	رک
رکيون	VERB	رک
رکڻي	VERB	رکڻ
رھندي	VERB	رھندو
رھيو	VERB	رھ
رھيون	VERB	رھ
زور	VERB	زور
سانگي	VERB	سانگ
ساهي	VERB	ساه
ساڙي	VERB	ساڙ
سبب	VERB	سبب
ستايو	VERB	ستا
ستو	VERB	ستو
سجمهڻ	VERB	سجمهڻ
سرندو	VERB	سرندو
سـَٺِي	VERB	سـَٺو
سلجهائي	VERB	سلجهاءِ
سمجهائي	VERB	سمجهاءِ
سمجهايا	VERB	سمجهاءِ
سمجهايو	VERB	سمجهاءِ
سمجهن	VERB	سمجه
سمجهندي	VERB	سمجه
سمجهيا	VERB	سمجه
سمجهيل	VERB	سمجهيو
سمجهيون	VERB	سمجهي
سمهڻ	VERB	سمھ
سموئڻ	VERB	سمو
سنبريا	VERB	سنبريو
سنڀاليندي	VERB	سنڀال
سنڀاليو	VERB	سنڀال
سنڀاليون	VERB	سنڀال
سهندو	VERB	سهن
سهي	VERB	سهي
سهگنداسين	VERB	سهگنداس
سوچيل	VERB	سوچيل
سوچين	VERB	سوچ
سوچيندا	VERB	سوچ
سيکاريندو	VERB	سيکار
سُڻندا	VERB	سُڻ
سٽيل	VERB	سٽيل
سٽين	VERB	سٽي
سٽيندا	VERB	سٽي
سڃاڻان	VERB	سڃاڻ
سڃاڻن	VERB	سڃا
سڃاڻو	VERB	سڃا
سڏائجن	VERB	سڏائج
سڏايل	VERB	سڏايل
سڏايو	VERB	سڏا
سڏجي	VERB	سڏج
سڏين	VERB	سڏ
سڏيندي	VERB	سڏ
سڙيل	VERB	سڙيو
سڙڻ	VERB	سڙڻ
سکندا	VERB	سک
سڪي	VERB	سڪ
سڪڻ	VERB	سڪڻ
سڻائڻ	VERB	سڻاءِ
شرمائيندي	VERB	شرماءِ
صفا	VERB	صفا
طئه	VERB	طئه
طلبيون	VERB	طلب
فاٽڻ	VERB	فاٽڻ
فرمايو	VERB	فرماءِ
قبولجڻ	VERB	قبولجڻ
قبولي	VERB	قبولي
قبوليو	VERB	قبوليو
قبولڻ	VERB	قبولڻ
قرارڏئي	VERB	قرارئي
لائي	VERB	لائي
لاهين	VERB	لاه
لاهيندو	VERB	لاهي
لاهيو	VERB	لاه
لاهيون	VERB	لاه
لاٿا	VERB	لاٿ
لاٿو	VERB	لاٿو
لاڳاپيل	VERB	لاڳاپيو
لتاڙيو	VERB	لتاڙ
لتاڙڻ	VERB	لتاڙ
لـُڙهي	VERB	لـُڙهو
للڪاري	VERB	للڪاري
لمندي	VERB	لم
لمندڙ	VERB	لم
لنگهون	VERB	لنگھ
لنگهي	VERB	لنگه
لنگهيا	VERB	لنگه
لنگهڻو	VERB	لنگهڻ
لهرايو	VERB	لهراءِ
لهن	VERB	له
لهندڙ	VERB	له
لهڻ	VERB	له
لوڏيندي	VERB	لوڏ
لوڙهڻ	VERB	لوڙه
لوڙيو	VERB	لوڙ
ليٽندي	VERB	ليٽ
ليٽي	VERB	ليٽ
ليکجڻ	VERB	ليکج
لٽيو	VERB	لٽ
لٽڻ	VERB	لٽ
لڄايو	VERB	لڄاءِ
لڏندي	VERB	لڏ
لڏندڙ	VERB	لڏ
لڏي	VERB	لڏ
لڏڻ	VERB	لڏڻ
لڙهنديون	VERB	لڙه
لڙڪندو	VERB	لڙڪ
لڙڪيو	VERB	لڙڪ
لڙڻ	VERB	لڙڻ
لکرائي	VERB	لکراءِ
لکن	VERB	لک
لکندو	VERB	لک
لکهو	VERB	لکه
لکو	VERB	لک
لکيوسين	VERB	لک
لڪا	VERB	لڪ
لڪايل	VERB	لڪا
لڳايا	VERB	لڳاءِ
لڳندا	VERB	لڳ
لڳندي	VERB	لڳ
لڳنديون	VERB	لڳ
لڳيو	VERB	لڳ
لڳيون	VERB	لڳ
لڳڻا	VERB	لڳڻو
لڳڻي	VERB	لڳڻ
لڻبو	VERB	لڻ
لڻجي	VERB	لڻج
مارائي	VERB	ماراءِ
مارايو	VERB	مار
مارو	VERB	مارو
مارين	VERB	مار
ماڻي	VERB	ماڻ
ماڻيندو	VERB	ماڻ
ماڻيندڙ	VERB	ماڻ
مرنداسون	VERB	مرندو
مرندس	VERB	مرن
مرندو	VERB	مرن
مرڪندا	VERB	مرڪندو
مرڪندي	VERB	مرڪ
مرڻو	VERB	مر
مـُئي	VERB	مـُم
مـُرڪندي	VERB	مـُرڪدي
ملندو	VERB	مل
ملندي	VERB	مل
ملندڙ	VERB	مل
ملهايل	VERB	ملها
ملهايون	VERB	ملها
ملين	VERB	ملي
ملڻو	VERB	مل
ملھائجندڙ	VERB	ملھاءِ
موهي	VERB	موه
موهيو	VERB	موهيو
موٽن	VERB	موٽ
موٽندي	VERB	موٽ
موٽيو	VERB	موٽ
موڪلائي	VERB	موڪلاءِ
موڪليندو	VERB	موڪل
موڪليندوسانس	VERB	موڪللوان
ميچي	VERB	ميچي
ميڙي	VERB	ميڙ
مڃان	VERB	مڃ
مڃون	VERB	مڃ
مڃيا	VERB	مڃ
مچي	VERB	مچ
مڇرجي	VERB	مڇرج
مکڻ	VERB	مک
ننديو	VERB	نندو
نهاربو	VERB	نهاربو
نيئندي	VERB	نينندو
نيو	VERB	نيو
نٽايو	VERB	نٽاءِ
نپائڻ	VERB	نپاءِ
نپجڻ	VERB	نپج
نڪريو	VERB	نڪر
هئائون	VERB	آهي
هئم	VERB	آهي
هائيجيڪ	VERB	هائيجيڪ
هارائيندو	VERB	هاراءِ
هارڻ	VERB	هار
هلائي	VERB	هلاءِ
هلائين	VERB	هلاءِ
هلائينداسين	VERB	هلاءِ
هلائڻو	VERB	هلاءِ
هلايان	VERB	هل
هلايو	VERB	هل
هلن	VERB	هل
هليون	VERB	هل
هنئي	VERB	ھي
هنيون	VERB	ھڻ
هوندس	VERB	هوندس
هوندوء	VERB	هوندوء
هونديون	VERB	آهي
هياسين	VERB	آهي
هٽائي	VERB	هٽاءِ
هٽائڻ	VERB	هٽاءِ
هٽايو	VERB	هٽاءِ
هٽي	VERB	هٽي
هڪليندو	VERB	هڪل
هڪليو	VERB	هڪل
هڻايو	VERB	هڻاءِ
هڻجانءِ	VERB	هڻج
هڻن	VERB	هڻ
هڻندا	VERB	هڻ
هڻنداسين	VERB	هڻ
هڻو	VERB	هڻ
واري	VERB	وارو
وارڻ	VERB	وار
واضح	VERB	واضح
وانجهائي	VERB	وانجائي
وانجهجي	VERB	وانجهو
واندي	VERB	واندو
واپرايو	VERB	واپراءِ
وتن	VERB	وت
وتون	VERB	وت
وجهان	VERB	وجه
وجهبي	VERB	وجهبو
وجهيو	VERB	وجه
ورائي	VERB	وراءِ
وراڻيس	VERB	وراڻ
ورتائون	VERB	ورتا
ورجايو	VERB	ورجاءِ
ورنائڻ	VERB	ورناءِ
ورهائڻ	VERB	ورهاءِ
ورهايا	VERB	ورهاءِ
ورهايل	VERB	ورهاءِ
ورهايو	VERB	ورها
وريل	VERB	وريل
وسائي	VERB	وساءِ
وسائڻ	VERB	وساءِ
وساڻل	VERB	وساڻو
وندرائڻ	VERB	وندر
وهايا	VERB	وهايو
وهن	VERB	وه
وهنجڻ	VERB	وهنج
وهندا	VERB	وه
وهنديون	VERB	وهند
وهيو	VERB	وه
وياسين	VERB	وياسين
ويل	VERB	ويل
وينديس	VERB	ويندو
ويندينءَ	VERB	ويندَ
ويندڙن	VERB	ويندي
ويهاري	VERB	ويهار
ويهاريائين	VERB	ويهاريون
ويهاريو	VERB	ويهار
ويهندا	VERB	ويهن
ويهه	VERB	ويهه
ويهو	VERB	ويه
ويهڻ	VERB	ويه
ويوهو	VERB	ويوهو
ويوَ	VERB	ويو
ويٺيون	VERB	ويٺي
ويچاريو	VERB	ويچاريو
ويچاريون	VERB	ويچار
ويڙهائي	VERB	ويڙهائي
ويڙهجي	VERB	ويڙهو
وٺان	VERB	وٺ
وٺانس	VERB	وٺ
وٺجو	VERB	وٺج
وٺرائيندي	VERB	وٺراءِ
وٺراڻي	VERB	وٺراڻو
وٺندا	VERB	وٺ
وٺندڙ	VERB	وٺ
وٽس	VERB	وٽس
وٽي	VERB	وٽ
وپرائي	VERB	وپرائي
وڃاءِ	VERB	وڃاءِ
وڃائڻ	VERB	وڃ
وڃايون	VERB	وڃاءِ
وڃجي	VERB	وڃج
وڄائڻ	VERB	وڄاءِ
وڄي	VERB	وڄي
وڇايل	VERB	وڇايو
وڌندو	VERB	وڌ
وڌيا	VERB	وڌيو
وڌيون	VERB	وڌ
وڙهي	VERB	وڙه
وڙهڻ	VERB	وڙه
وڪڻنداسون	VERB	وڪڻ
وڪڻندس	VERB	وڪڻ
وڪڻي	VERB	وڪڻ
ياد	VERB	ياد
ٺاهيل	VERB	ٺاهيو
ٺاهيندس	VERB	ٺاه
ٺاهيندو	VERB	ٺاه
ٺاهيندي	VERB	ٺاه
ٺاهيو	VERB	ٺاه
ٺاهيون	VERB	ٺاه
ٺـاهـيـون	VERB	ٺـاهـ
ٺهرائڻ	VERB	ٺهراءِ
ٺهيو	VERB	ٺه
ٺپرڻ	VERB	ٺپر
ٺھيو	VERB	ٺھ
ٻاري	VERB	ٻار
ٻاريون	VERB	ٻار
ٻارڻ	VERB	ٻار
ٻاھر	VERB	ٻاھر
ٻري	VERB	ٻر
ٻـُڌو	VERB	ٻـُڌو
ٻـُڌي	VERB	ٻـُڌ
ٻوڙينديون	VERB	ٻوڙ
ٻڌائجي	VERB	ٻڌاءِ
ٻڌائين	VERB	ٻڌاءِ
ٻڌائيندا	VERB	ٻڌاءِ
ٻڌائيندو	VERB	ٻڌاءِ
ٻڌائڻو	VERB	ٻڌاءِ
ٻڌايان	VERB	ٻڌاءِ
ٻڌايوته	VERB	ٻڌايوته
ٻڌجن	VERB	ٻڌج
ٻڌندس	VERB	ٻڌ
ٻڌيو	VERB	ٻڌ
ٻڌڻي	VERB	ٻڌڻي
ٽهڪي	VERB	ٽهڪ
ٽهڪيو	VERB	ٽهڪ
ٽوڙي	VERB	ٽوڙ
ٽوڙيو	VERB	ٽوڙ
ٽيڙي	VERB	ٽيڙ
ٽِڪڻ	VERB	ٽِڪڻ
ٽٽجي	VERB	ٽٽج
ٽٽي	VERB	ٽٽ
ٽپڻ	VERB	ٽپ
ٽڙندا	VERB	ٽڙ
ٽڙي	VERB	ٽڙ
ٽڪرائجي	VERB	ٽڪراءِ
ٽڪريون	VERB	ٽڪري
پاتا	VERB	پاتو
پاليا	VERB	پال
پالڻ	VERB	پالڻ
پتوڙن	VERB	پتوڙ
پرائيندڙ	VERB	پراءِ
پرن	VERB	پر
پشيمان	VERB	پشيمان
پـُسائي	VERB	پـُساءِ
پهتاسين	VERB	پهت
پهتل	VERB	پهتو
پهتيون	VERB	پهت
پهچائيندو	VERB	پهچاءِ
پهچائيندي	VERB	پهچاءِ
پهچايا	VERB	پهچاءِ
پهچون	VERB	پهچ
پوريو	VERB	پوريو
پونديون	VERB	پوند
پويان	VERB	پويان
پوکجن	VERB	پوکج
پوکيا	VERB	پوک
پوکين	VERB	پوکي
پوکيندا	VERB	پوک
پوکيندو	VERB	پوک
پوکيو	VERB	پوک
پياريون	VERB	پياري
پيتو	VERB	پيتو
پُئي	VERB	پُ
پٽجي	VERB	پٽج
پٽڻ	VERB	پٽڻ
پچ	VERB	پچ
پچائڻ	VERB	پچا
پچن	VERB	پچ
پچندڙ	VERB	پچن
پڇجي	VERB	پڇج
پڇندا	VERB	پڇ
پڙهائي	VERB	پڙھائي
پڙهائين	VERB	پڙھ
پڙهندا	VERB	پڙه
پکڙيون	VERB	پکڙ
پڪاريندا	VERB	پڪار
پڪڙيا	VERB	پڪڙ
پڪڙيندو	VERB	پڪڙ
پڪڙيو	VERB	پڪڙ
پھچائڻ	VERB	پھچاءِ
پھچي	VERB	پھچ
پھچڻ	VERB	پھچڻ
ٿائو	VERB	ٿائو
ٿجو	VERB	ٿج
ٿوڏنو	VERB	ٿوڏ
ٿينداسون	VERB	آهي
ٿيندس	VERB	آهي
ٿينديس	VERB	آهي
ٿيندين	VERB	آهي
ٿيڻي	VERB	آهي
ٿِي	VERB	آهي
ٿڪجي	VERB	ٿڪج
ڀائيندا	VERB	ڀاءِ
ڀائيندي	VERB	ڀاءِ
ڀائڻ	VERB	ڀائڻ
ڀاڱي	VERB	ڀاڱي
ڀرائي	VERB	ڀراءِ
ڀريندس	VERB	ڀر
ڀريون	VERB	ڀر
ڀرڻ	VERB	ڀر
ڀـُڃجي	VERB	ڀـُڃ
ڀـُڃي	VERB	ڀـُڃ
ڀلجي	VERB	ڀلج
ڀوري	VERB	ڀور
ڀوڳي	VERB	ڀوڳو
ڀوڳيان	VERB	ڀوڳي
ڀوڳڻ	VERB	ڀوڳ
ڀيري	VERB	ڀيرو
ڀيٽ	VERB	ڀيٽ
ڀيٽي	VERB	ڀيٽ
ڀيڻ	VERB	ڀيڻ
ڀٽڪندو	VERB	ڀٽڪ
ڀڄندي	VERB	ڀڄ
ڀڙڪي	VERB	ڀڙڪ
ڀڻڪڻ	VERB	ڀڻڪڻ
ڄاتيون	VERB	ڄات
ڄاڻائي	VERB	ڄاڻ
ڄاڻايل	VERB	ڄاڻاءِ
ڄاڻندا	VERB	ڄا
ڄاڻو	VERB	ڄاڻو
ڄاڻون	VERB	ڄاڻ
چئجانءِ	VERB	چئج
چئون	VERB	چئ
چاهيندا	VERB	چاه
چاھيون	VERB	چاھ
چريون	VERB	چر
چـَندا	VERB	چـَ
چـُرن	VERB	چـُر
چلي	VERB	چل
چمڪائڻ	VERB	چمڪا
چمڪيو	VERB	چمڪ
چمڪيون	VERB	چمڪ
چنبڙيل	VERB	چنبڙيو
چهٽي	VERB	چهٽو
چورائي	VERB	چوراءي
چورائڻ	VERB	چور
چورايو	VERB	چوراءِ
چوريو	VERB	چوريو
چوندا	VERB	چو
چونڊجي	VERB	چونڊ
چيتو	VERB	چيتو
چيري	VERB	چير
چيرينديون	VERB	چير
چيم	VERB	چيم
چيوته	VERB	چيوته
چَٽ	VERB	چَٽ
چٻاڙي	VERB	چٻاڙ
چٻاڙڻ	VERB	چٻاڙ
چٻي	VERB	چٻ
چڀي	VERB	چڀ
چچرجڻ	VERB	چچرجڻ
چڙهائيندو	VERB	چڙهاءِ
چڙهيل	VERB	چڙهيو
چکيو	VERB	چک
چڪائڻا	VERB	چڪاڻو
چڪيون	VERB	چڪو
چڳي	VERB	چڳ
ڇـڏيـان	VERB	ڇـڏي
ڇندا	VERB	ڇ
ڇهڻ	VERB	ڇه
ڇوڙي	VERB	ڇوڙ
ڇيڙيو	VERB	ڇيڙ
ڇپائي	VERB	ڇپاءِ
ڇپرائڻ	VERB	ڇپر
ڇپي	VERB	ڇپ
ڇپيندو	VERB	ڇپ
ڇڏيائون	VERB	ڇڏيو
ڇڏيان	VERB	ڇڏي
ڇڏينداسون	VERB	ڇڏ
ڇڏيندي	VERB	ڇڏ
ڇڏينديون	VERB	ڇڏ
ڇڏڻ	VERB	ڇڏڻ
ڇڙجي	VERB	ڇڙج
ڇڪائجي	VERB	ڇڪ
ڇڪجي	VERB	ڇڪج
ڇڪين	VERB	ڇڪ
ڇڪيو	VERB	ڇڪ
ڇڪڻ	VERB	ڇڪڻ
ڇڻڪارڻ	VERB	ڇڻڪار
ڊاٺو	VERB	ڊاٺو
ڊنو	VERB	ڊنو
ڊهڻ	VERB	ڊه
ڊوڙايا	VERB	ڊوڙا
ڊوڙندا	VERB	ڊوڙ
ڊوڙنـديـون	VERB	ڊوڙ
ڊوڙڻ	VERB	ڊوڙ
ڊيڄاريو	VERB	ڊيڄار
ڊيڄارڻ	VERB	ڊيڄار
ڊڄو	VERB	ڊڄو
ڊگهي	VERB	ڊگهو
ڌري	VERB	ڌر
ڌنائين	VERB	ڌناءِ
ڌوئي	VERB	ڌو
ڌوئڻ	VERB	ڌو
ڌوئڻا	VERB	ڌوئڻو
ڌوڪيندو	VERB	ڌوڪ
ڌوڻيو	VERB	ڌوڻ
ڌُئان	VERB	ڌُئ
ڍوئي	VERB	ڍو
ڍوئيندا	VERB	ڍو
ڍڪي	VERB	ڍڪ
ڏبا	VERB	ڏبو
ڏبيون	VERB	ڏب
ڏجن	VERB	ڏج
ڏسندا	VERB	ڏس
ڏسندڙ	VERB	ڏس
ڏسين	VERB	ڏس
ڏسڻو	VERB	ڏسڻو
ڏياريا	VERB	ڏياريو
ڏياريندا	VERB	ڏيار
ڏياريندي	VERB	ڏيار
ڏيارڻ	VERB	ڏيار
ڏيارڻو	VERB	ڏيارڻو
ڏينديس	VERB	ڏي
ڏينديون	VERB	ڏي
ڏيکار	VERB	ڏيک
ڏيکاريندا	VERB	ڏيکار
ڏيکاريندو	VERB	ڏيکار
ڏيکاريندي	VERB	ڏيکار
ڏيڻيون	VERB	ڏيڻ
ڏٺم	VERB	ڏٺم
ڏکڻ	VERB	ڏکڻ
ڏڪڻي	VERB	ڏڪڻ
ڦاٽندي	VERB	ڦاٽ
ڦاٽڻ	VERB	ڦاٽ
ڦريل	VERB	ڦر
ڦهلجي	VERB	ڦهلج
ڦهليل	VERB	ڦهل
ڦيرائي	VERB	ڦيراءِ
ڦيرايو	VERB	ڦيرا
ڦِري	VERB	ڦِر
ڦِٽي	VERB	ڦِٽ
ڦٻجي	VERB	ڦٻ
ڦٽجي	VERB	ڦٽج
ڦٽجڻ	VERB	ڦٽجڻ
ڦٽندڙ	VERB	ڦٽ
ڦٽي	VERB	ڦٽ
ڦٽيون	VERB	ڦٽي
کائجانءِ	VERB	کاءِ
کائجو	VERB	کاءِ
کائن	VERB	کاءِ
کائيندو	VERB	کاءِ
کائيندوء	VERB	کاءِ
کائيندي	VERB	کاءِ
کارائيندو	VERB	کار
کاوان	VERB	کاو
کسڪو	VERB	کسڪو
کسڪي	VERB	کسڪ
کلندي	VERB	کل
کليا	VERB	کليو
کليو	VERB	کل
کلڻو	VERB	کل
کولرائيندس	VERB	کولراءِ
کوٽي	VERB	کوٽ
کوٽڻ	VERB	کوٽ
کينو	VERB	کي
کيڏندڙ	VERB	کيڏ
کيڏين	VERB	کيڏ
کُلن	VERB	کُل
کِلن	VERB	کِل
کِلندو	VERB	کِل
کِلي	VERB	کِل
کٽيل	VERB	کٽيو
کڄي	VERB	کڄ
کڄڻ	VERB	کڄ
کڙڪايو	VERB	کڙڪاءِ
کڻائي	VERB	کڻ
کڻندو	VERB	کڻ
کڻندي	VERB	کڻ
کڻو	VERB	کڻ
ڪاهيندو	VERB	ڪاه
ڪبو	VERB	ڪبو
ڪترڻ	VERB	ڪترڻ
ڪرائيندي	VERB	ڪراءِ
ڪرائيندڙن	VERB	ڪراءِ
ڪرايا	VERB	ڪرايو
ڪرايون	VERB	ڪرا
ڪرجانءِ	VERB	ڪرجانءِ
ڪرندي	VERB	ڪر
ڪريا	VERB	ڪريو
ڪرڻيون	VERB	ڪرڻ
ڪمائجي	VERB	ڪمائج
ڪمائي	VERB	ڪمائي
ڪمائيندس	VERB	ڪماءِ
ڪنايو	VERB	ڪنايو
ڪنداسون	VERB	ڪن
ڪنڙ	VERB	ڪنڙ
ڪهدو	VERB	ڪهدو
ڪوٺڻ	VERB	ڪوٺڻ
ڪيائون	VERB	ڪيو
ڪيان	VERB	ڪي
ڪيرائي	VERB	ڪيرائي
ڪيرايو	VERB	ڪيرايو
ڪيونسين	VERB	ڪيونئ
ڪيوَ	VERB	ڪيو
ڪِران	VERB	ڪِران
ڪِرجانءِ	VERB	ڪِرجانءِ
ڪِرندي	VERB	ڪِردو
ڪِريو	VERB	ڪِريو
ڪِرڻ	VERB	ڪِرڻ
ڪڇندين	VERB	ڪڇ
ڪڇي	VERB	ڪڇو
ڪڍرائي	VERB	ڪڍر
ڪڍرايا	VERB	ڪڍرايو
ڪڍن	VERB	ڪڍ
ڪڍيا	VERB	ڪڍ
ڪڍيل	VERB	ڪڍ
ڪڍڻيون	VERB	ڪڍڻ
ڪڻا	VERB	ڪڻو
گذاريندا	VERB	گذار
گذاريندي	VERB	گذار
گذرندا	VERB	گذر
گذرندي	VERB	گذردد
گهارڻ	VERB	گهار
گهرائي	VERB	گهرو
گهرائڻ	VERB	گهرو
گهران	VERB	گهر
گهرايا	VERB	گهرائي
گهربل	VERB	گهربل
گهريا	VERB	گهر
گهريو	VERB	گهر
گهريون	VERB	گهر
گهليندو	VERB	گهل
گهمائيندا	VERB	گهماءِ
گهميو	VERB	گهم
گهٽايو	VERB	گهٽاءِ
گهڙندو	VERB	گهڙ
گهڙيو	VERB	گهڙ
گهڙيون	VERB	گهڙي
گونجبا	VERB	گونجبو
گھربل	VERB	گھربو
گھرجن	VERB	گھرجي
گھري	VERB	گھر
گھٽائڻ	VERB	گھٽاءِ
ڳائيندا	VERB	ڳاءِ
ڳالهائيندو	VERB	ڳالهاءِ
ڳالهائيندڙ	VERB	ڳالهاءِ
ڳالهائڻو	VERB	ڳالهاءِ
ڳالھائيندي	VERB	ڳالھاءِ
ڳايو	VERB	ڳاءِ
ڳرندو	VERB	ڳر
ڳرندي	VERB	ڳرندو
ڳوليو	VERB	ڳول
ڳوليون	VERB	ڳول
ڳڙڪائي	VERB	ڳڙڪاءِ
ڳڙڪايو	VERB	ڳڙڪاءِ
ڳڻڻ	VERB	ڳڻ
ھئڻ	VERB	آهي
ھجڻ	VERB	ھجڻ
ھلندڙ	VERB	ھل
ھلڻ	VERB	ھلڻ
ھوندو	VERB	ھوندو
ھڻندي	VERB	ھڻ
۾ملهايو	VERB	۾مها
