ايجنٽن	NOUN	ايجنٽن
ايرانيان	NOUN	ايرانيان
ايريگيشن	NOUN	ايريگيشن
ايسڊ	NOUN	ايسڊ
ايليٽ	NOUN	ايليٽ
ايماندار	NOUN	ايماندار
ايمانداري	NOUN	ايمانداري
اينٽي	NOUN	اينٽي
اينٿالاجي	NOUN	اينٿالاجي
ايونٽ	NOUN	ايونٽ
ايٿو	NOUN	ايٿو
ايڊ	NOUN	ايڊ
ايڊمنسٽريٽر	NOUN	ايڊمنسٽريٽر
ايڊورٽائيزمينٽ	NOUN	ايڊورٽائيزمينٽ
ايڪسٽريمسٽ	NOUN	ايڪسٽريمسٽ
ايڪٽ	NOUN	ايڪٽ
اَڇو	NOUN	اَڇو
اُتساهه	NOUN	اُتساهه
اُتم	NOUN	اُتم
اُجرو	NOUN	اُجرو
اُجورو	NOUN	اُجورو
اُلا	NOUN	اُلا
اُميدن	NOUN	اُميد
اٻوجهه	NOUN	اٻوجهه
اٽڪل	NOUN	اٽڪل
اپ	NOUN	اپ
اپاءُ	NOUN	اپاءُ
اپائن	NOUN	اپائن
اپار	NOUN	اپار
اپارٽمينٽ	NOUN	اپارٽمينٽ
اپاهج	NOUN	اپاهج
اپٽار	NOUN	اپٽار
اڀ	NOUN	اڀ
اچرج	NOUN	اچرج
اڇاڻ	NOUN	اڇاڻ
اڊڙيل	NOUN	اڊڙيل
اڌ	NOUN	اڌ
اڏامون	NOUN	اڏامون
اڏاوت	NOUN	اڏاوت
اڏاوتن	NOUN	اڏاوت
اڏي	NOUN	اڏي
اکيائي	NOUN	اکيائي
اڪائونٽ	NOUN	اڪائونٽ
اڪتفا	NOUN	اڪتفا
اگهاڙن	NOUN	اگهاڙو
اگهاڙي	NOUN	اگهاڙو
اڱڻ	NOUN	اڱڻ
اڳڪٿي	NOUN	اڳڪٿ
اڻٿيڻين	NOUN	اڻٿڻڻي
اھلڪارن	NOUN	اھلڪار
ب	NOUN	ب
بئنڪن	NOUN	بئنڪ
بادشاهتون	NOUN	بادشاه
بارڊر	NOUN	بارڊر
بارگاهه	NOUN	بارگاهه
بارگاههِ	NOUN	بارگاههِ
باز	NOUN	باز
بازارن	NOUN	بازار
بازارون	NOUN	بازار
بازيءَ	NOUN	بازيءَ
بازيگر	NOUN	بازيگر
باعث	NOUN	باعث
بالادستي	NOUN	بالادستي
بالن	NOUN	بال
باندر	NOUN	باندر
باندي	NOUN	باندي
باٿ	NOUN	باٿ
باڊيز	NOUN	باڊيز
باڙه	NOUN	باڙه
بتارا	NOUN	بتارو
بتال	NOUN	بتال
بتي	NOUN	بتي
بتيءَ	NOUN	بتيءَ
بحال	NOUN	بحال
بدانتظامي	NOUN	بدانتظامي
بدعنوان	NOUN	بدعنو
بدلين	NOUN	بدلي
بدنيت	NOUN	بدنيت
بر	NOUN	بر
برابري	NOUN	برابري
برادرءَ	NOUN	برادرءَ
برادريءَ	NOUN	برادريءَ
براروانگ	NOUN	براروانگ
برخلاف	NOUN	برخلاف
برگيڊ	NOUN	برگيڊ
بقايائن	NOUN	بقايائي
بقول	NOUN	بقول
بلد	NOUN	بلد
بلڊنگ	NOUN	بلڊنگ
بندشن	NOUN	بندشو
بندشون	NOUN	بندش
بندوق	NOUN	بندوق
بندوقون	NOUN	بندوق
بندي	NOUN	بندو
بنگلي	NOUN	بنگلو
بهار	NOUN	بهار
بهانا	NOUN	بهانو
بهشت	NOUN	بهشت
بوءِ	NOUN	بوءِ
بورچيخاني	NOUN	بورچيخاني
بولاٽيون	NOUN	بولاٽٽ
بوگس	NOUN	بوگس
بياني	NOUN	بياني
بيبي	NOUN	بيبي
بيدو	NOUN	بيدو
بيدي	NOUN	بيدو
بيرڪن	NOUN	بيرڪ
بيلدار	NOUN	بيلدار
بيماري	NOUN	بيمارو
بيمثال	NOUN	بيمثال
بيوس	NOUN	بيوس
بيوسي	NOUN	بيوسي
بيڏوهي	NOUN	بيڏوهي
بٺي	NOUN	بٺي
بٺيءَ	NOUN	بٺيءَ
بگهڙ	NOUN	بگهڙ
ت	NOUN	ت
تئونري	NOUN	تئونري
تابوت	NOUN	تابوت
تاثرات	NOUN	تاثرات
تاج	NOUN	تاج
تاريخون	NOUN	تاريخ
تازي	NOUN	تازو
تالا	NOUN	تالا
تالو	NOUN	تالو
تاڙ	NOUN	تاڙ
تاڙي	NOUN	تاڙي
تاڙيون	NOUN	تاڙ
تاڪيون	NOUN	تاڪ
تباهيءُ	NOUN	تباهيءُ
تبديليون	NOUN	تبديلي
تبصرو	NOUN	تبصرو
تت	NOUN	تت
تجربو	NOUN	تجربو
تجويزون	NOUN	تجويز
تحرير	NOUN	تحرير
تحريرن	NOUN	تحرير
تحويل	NOUN	تحويل
تخت	NOUN	تخت
تخته	NOUN	تخته
تختِ	NOUN	تختِ
تخليق-	NOUN	تخليق-
تدبر	NOUN	تدبر
تدفين	NOUN	تدفي
تذڪرو	NOUN	تذڪرو
تر	NOUN	تر
ترا	NOUN	ترو
ترتيب	NOUN	ترتيب
ترجما	NOUN	ترجمو
ترجماني	NOUN	ترجماني
ترسائي	NOUN	ترسائي
ترقيءَ	NOUN	ترقيءَ
ترقيون	NOUN	ترقي
ترميمي	NOUN	ترميمي
تري	NOUN	تري
تريءَ	NOUN	تريءَ
ترين	NOUN	تري
ترڪِ	NOUN	ترڪِ
تشڪيل	NOUN	تشڪيل
تصوف	NOUN	تصوف
تضادن	NOUN	تضادو
تعارف	NOUN	تعارف
تعاليٰ	NOUN	تعاليٰ
تعبير	NOUN	تعبير
تعطلي	NOUN	تعطلي
تعلقه	NOUN	تعلقه
تـيـزيءَ	NOUN	تـيـزيءَ
تـُنبيءَ	NOUN	تـُنبيءَ
تـُنبيون	NOUN	تـُنب
تفتيش	NOUN	تفتيش
تقدس	NOUN	تقدس
تقديرون	NOUN	تقدير
تقريباً	NOUN	تقريباً
تقرير	NOUN	تقرير
تلهه	NOUN	تلهه
تلٻٽ	NOUN	تلٻٽ
تم	NOUN	تم
تماشائي	NOUN	تماشائي
تماشو	NOUN	تماشو
تمدن	NOUN	تمدن
تنبي	NOUN	تنبو
تنبيءَ	NOUN	تنبيءَ
تنطيم	NOUN	تنطيم
تنيو	NOUN	تنيو
توانائي	NOUN	توانائي
توتي	NOUN	توتي
توجهه	NOUN	توجهه
تونئري	NOUN	تونئري
تياري	NOUN	تياري
تير	NOUN	تير
تين	NOUN	تي
تُنبي	NOUN	تُنبو
تُنبيءَ	NOUN	تُنبيءَ
تُنبيون	NOUN	تُنبي
تپي	NOUN	تپي
تڏي	NOUN	تڏو
تڙ	NOUN	تڙ
تکن	NOUN	تک
تڪ	NOUN	تڪ
تڪرارن	NOUN	تڪرار
تڪليفن	NOUN	تڪليف
تڪميل	NOUN	تڪميل
تڪڙ	NOUN	تڪڙ
ثقافتون	NOUN	ثقافت
ثمر	NOUN	ثمر
ثواب	NOUN	ثواب
ج	NOUN	ج
جاب	NOUN	جاب
جاتي	NOUN	جاتي
جادوگر	NOUN	جادوگر
جادوگراڻين	NOUN	جادوگراڻي
جاهلن	NOUN	جاهل
جاهه	NOUN	جاهه
جاگيرداري	NOUN	جاگيرداري
جبلن	NOUN	جبل
جتان	NOUN	جتان
جتن	NOUN	جت
جدت	NOUN	جدت
جدوجھد	NOUN	جدوجھد
جديد	NOUN	جديد
جذب	NOUN	جذب
جذبا	NOUN	جذبو
جرئت	NOUN	جرئت
جزا	NOUN	جزو
جستجو	NOUN	جستجو
جسم	NOUN	جسم
جشن	NOUN	جش
جـُـلد	NOUN	جـُـلد
جـُٺ	NOUN	جـُٺ
جلال	NOUN	جلال
جلاوطن	NOUN	جلاوطن
جلباڻي	NOUN	جلباڻو
جلسا	NOUN	جلسو
جلسي	NOUN	جلسو
جماعتن	NOUN	جماعت
جمالي	NOUN	جمالي
جماليءَ	NOUN	جماليءَ
جماڻي	NOUN	جماڻو
جمعته	NOUN	جمعته
جمعدار	NOUN	جمعدار
جملن	NOUN	جملو
جملو	NOUN	جملو
جمهوريه	NOUN	جمهوريه
جنازا	NOUN	جنازو
جندڙي	NOUN	جندڙو
جنسن	NOUN	جنسو
جنسون	NOUN	جنسون
جنن	NOUN	جن
جنگين	NOUN	جنگي
جهاتي	NOUN	جهاتو
